Centroid X µm,Centroid Y µm,Boundary,VesselID
421.071816279455,224.611290533836,0,4
419.931967636076,224.611290533836,0,4
418.792118992697,224.611290533836,0,4
417.652270349318,224.611290533836,0,4
416.512421705939,224.611290533836,0,4
415.372573062561,224.611290533836,0,4
414.232724419182,224.611290533836,0,4
413.092875775803,224.611290533836,0,4
411.953027132424,224.611290533836,0,4
410.813178489045,224.611290533836,0,4
435.889848643379,225.68433203867,0,4
434.75,225.68433203867,0,4
433.610151356621,225.68433203867,0,4
432.470302713242,225.68433203867,0,4
431.330454069864,225.68433203867,0,4
430.190605426485,225.68433203867,0,4
429.050756783106,225.68433203867,0,4
427.910908139727,225.68433203867,0,4
426.771059496348,225.68433203867,0,4
425.63121085297,225.68433203867,0,4
424.491362209591,225.68433203867,0,4
423.351513566212,225.68433203867,0,4
422.211664922833,225.68433203867,0,4
421.071816279455,225.68433203867,0,4
419.931967636076,225.68433203867,0,4
418.792118992697,225.68433203867,0,4
417.652270349318,225.68433203867,0,4
416.512421705939,225.68433203867,0,4
415.372573062561,225.68433203867,0,4
414.232724419182,225.68433203867,0,4
413.092875775803,225.68433203867,0,4
411.953027132424,225.68433203867,0,4
410.813178489045,225.68433203867,0,4
437.029697286758,226.757373543504,0,4
435.889848643379,226.757373543504,0,4
434.75,226.757373543504,0,4
433.610151356621,226.757373543504,0,4
432.470302713242,226.757373543504,0,4
431.330454069864,226.757373543504,0,4
430.190605426485,226.757373543504,0,4
429.050756783106,226.757373543504,0,4
427.910908139727,226.757373543504,0,4
426.771059496348,226.757373543504,0,4
425.63121085297,226.757373543504,0,4
424.491362209591,226.757373543504,0,4
423.351513566212,226.757373543504,0,4
422.211664922833,226.757373543504,0,4
421.071816279455,226.757373543504,0,4
419.931967636076,226.757373543504,0,4
418.792118992697,226.757373543504,0,4
417.652270349318,226.757373543504,0,4
416.512421705939,226.757373543504,0,4
415.372573062561,226.757373543504,0,4
414.232724419182,226.757373543504,0,4
413.092875775803,226.757373543504,0,4
411.953027132424,226.757373543504,0,4
410.813178489045,226.757373543504,0,4
437.029697286758,227.830415048337,0,4
435.889848643379,227.830415048337,0,4
434.75,227.830415048337,0,4
433.610151356621,227.830415048337,0,4
432.470302713242,227.830415048337,0,4
431.330454069864,227.830415048337,0,4
430.190605426485,227.830415048337,0,4
429.050756783106,227.830415048337,0,4
427.910908139727,227.830415048337,0,4
426.771059496348,227.830415048337,0,4
425.63121085297,227.830415048337,0,4
424.491362209591,227.830415048337,0,4
423.351513566212,227.830415048337,0,4
422.211664922833,227.830415048337,0,4
421.071816279455,227.830415048337,0,4
419.931967636076,227.830415048337,0,4
418.792118992697,227.830415048337,0,4
417.652270349318,227.830415048337,0,4
416.512421705939,227.830415048337,0,4
415.372573062561,227.830415048337,0,4
414.232724419182,227.830415048337,0,4
413.092875775803,227.830415048337,0,4
411.953027132424,227.830415048337,0,4
410.813178489045,227.830415048337,0,4
437.029697286758,228.903456553171,0,4
435.889848643379,228.903456553171,0,4
434.75,228.903456553171,0,4
433.610151356621,228.903456553171,0,4
432.470302713242,228.903456553171,0,4
431.330454069864,228.903456553171,0,4
430.190605426485,228.903456553171,0,4
429.050756783106,228.903456553171,0,4
427.910908139727,228.903456553171,0,4
426.771059496348,228.903456553171,0,4
425.63121085297,228.903456553171,0,4
424.491362209591,228.903456553171,0,4
423.351513566212,228.903456553171,0,4
422.211664922833,228.903456553171,0,4
421.071816279455,228.903456553171,0,4
419.931967636076,228.903456553171,0,4
418.792118992697,228.903456553171,0,4
417.652270349318,228.903456553171,0,4
416.512421705939,228.903456553171,0,4
415.372573062561,228.903456553171,0,4
414.232724419182,228.903456553171,0,4
413.092875775803,228.903456553171,0,4
411.953027132424,228.903456553171,0,4
410.813178489045,228.903456553171,0,4
437.029697286758,229.976498058005,0,4
435.889848643379,229.976498058005,0,4
434.75,229.976498058005,0,4
433.610151356621,229.976498058005,0,4
432.470302713242,229.976498058005,0,4
431.330454069864,229.976498058005,0,4
430.190605426485,229.976498058005,0,4
429.050756783106,229.976498058005,0,4
427.910908139727,229.976498058005,0,4
426.771059496348,229.976498058005,0,4
425.63121085297,229.976498058005,0,4
424.491362209591,229.976498058005,0,4
423.351513566212,229.976498058005,0,4
422.211664922833,229.976498058005,0,4
421.071816279455,229.976498058005,0,4
419.931967636076,229.976498058005,0,4
418.792118992697,229.976498058005,0,4
417.652270349318,229.976498058005,0,4
416.512421705939,229.976498058005,0,4
415.372573062561,229.976498058005,0,4
414.232724419182,229.976498058005,0,4
413.092875775803,229.976498058005,0,4
411.953027132424,229.976498058005,0,4
437.029697286758,231.049539562839,0,4
435.889848643379,231.049539562839,0,4
434.75,231.049539562839,0,4
433.610151356621,231.049539562839,0,4
432.470302713242,231.049539562839,0,4
431.330454069864,231.049539562839,0,4
430.190605426485,231.049539562839,0,4
429.050756783106,231.049539562839,0,4
427.910908139727,231.049539562839,0,4
426.771059496348,231.049539562839,0,4
425.63121085297,231.049539562839,0,4
424.491362209591,231.049539562839,0,4
423.351513566212,231.049539562839,0,4
422.211664922833,231.049539562839,0,4
421.071816279455,231.049539562839,0,4
419.931967636076,231.049539562839,0,4
418.792118992697,231.049539562839,0,4
417.652270349318,231.049539562839,0,4
416.512421705939,231.049539562839,0,4
415.372573062561,231.049539562839,0,4
414.232724419182,231.049539562839,0,4
413.092875775803,231.049539562839,0,4
411.953027132424,231.049539562839,0,4
437.029697286758,232.122581067673,0,4
435.889848643379,232.122581067673,0,4
434.75,232.122581067673,0,4
433.610151356621,232.122581067673,0,4
432.470302713242,232.122581067673,0,4
431.330454069864,232.122581067673,0,4
430.190605426485,232.122581067673,0,4
429.050756783106,232.122581067673,0,4
427.910908139727,232.122581067673,0,4
426.771059496348,232.122581067673,0,4
425.63121085297,232.122581067673,0,4
424.491362209591,232.122581067673,0,4
423.351513566212,232.122581067673,0,4
422.211664922833,232.122581067673,0,4
421.071816279455,232.122581067673,0,4
419.931967636076,232.122581067673,0,4
418.792118992697,232.122581067673,0,4
417.652270349318,232.122581067673,0,4
416.512421705939,232.122581067673,0,4
415.372573062561,232.122581067673,0,4
414.232724419182,232.122581067673,0,4
413.092875775803,232.122581067673,0,4
435.889848643379,233.195622572506,0,4
434.75,233.195622572506,0,4
433.610151356621,233.195622572506,0,4
432.470302713242,233.195622572506,0,4
431.330454069864,233.195622572506,0,4
430.190605426485,233.195622572506,0,4
429.050756783106,233.195622572506,0,4
427.910908139727,233.195622572506,0,4
426.771059496348,233.195622572506,0,4
425.63121085297,233.195622572506,0,4
424.491362209591,233.195622572506,0,4
423.351513566212,233.195622572506,0,4
422.211664922833,233.195622572506,0,4
421.071816279455,233.195622572506,0,4
419.931967636076,233.195622572506,0,4
418.792118992697,233.195622572506,0,4
417.652270349318,233.195622572506,0,4
416.512421705939,233.195622572506,0,4
415.372573062561,233.195622572506,0,4
414.232724419182,233.195622572506,0,4
413.092875775803,233.195622572506,0,4
435.889848643379,234.26866407734,0,4
434.75,234.26866407734,0,4
433.610151356621,234.26866407734,0,4
432.470302713242,234.26866407734,0,4
431.330454069864,234.26866407734,0,4
430.190605426485,234.26866407734,0,4
429.050756783106,234.26866407734,0,4
427.910908139727,234.26866407734,0,4
426.771059496348,234.26866407734,0,4
425.63121085297,234.26866407734,0,4
424.491362209591,234.26866407734,0,4
423.351513566212,234.26866407734,0,4
422.211664922833,234.26866407734,0,4
421.071816279455,234.26866407734,0,4
419.931967636076,234.26866407734,0,4
418.792118992697,234.26866407734,0,4
417.652270349318,234.26866407734,0,4
416.512421705939,234.26866407734,0,4
415.372573062561,234.26866407734,0,4
414.232724419182,234.26866407734,0,4
434.75,235.341705582174,0,4
433.610151356621,235.341705582174,0,4
432.470302713242,235.341705582174,0,4
431.330454069864,235.341705582174,0,4
430.190605426485,235.341705582174,0,4
429.050756783106,235.341705582174,0,4
427.910908139727,235.341705582174,0,4
426.771059496348,235.341705582174,0,4
425.63121085297,235.341705582174,0,4
424.491362209591,235.341705582174,0,4
423.351513566212,235.341705582174,0,4
422.211664922833,235.341705582174,0,4
421.071816279455,235.341705582174,0,4
419.931967636076,235.341705582174,0,4
418.792118992697,235.341705582174,0,4
417.652270349318,235.341705582174,0,4
416.512421705939,235.341705582174,0,4
415.372573062561,235.341705582174,0,4
433.610151356621,236.414747087008,0,4
432.470302713242,236.414747087008,0,4
431.330454069864,236.414747087008,0,4
430.190605426485,236.414747087008,0,4
429.050756783106,236.414747087008,0,4
427.910908139727,236.414747087008,0,4
426.771059496348,236.414747087008,0,4
425.63121085297,236.414747087008,0,4
424.491362209591,236.414747087008,0,4
423.351513566212,236.414747087008,0,4
422.211664922833,236.414747087008,0,4
421.071816279455,236.414747087008,0,4
419.931967636076,236.414747087008,0,4
418.792118992697,236.414747087008,0,4
417.652270349318,236.414747087008,0,4
416.512421705939,236.414747087008,0,4
432.470302713242,237.487788591841,0,4
431.330454069864,237.487788591841,0,4
430.190605426485,237.487788591841,0,4
429.050756783106,237.487788591841,0,4
427.910908139727,237.487788591841,0,4
426.771059496348,237.487788591841,0,4
425.63121085297,237.487788591841,0,4
424.491362209591,237.487788591841,0,4
423.351513566212,237.487788591841,0,4
422.211664922833,237.487788591841,0,4
421.071816279455,237.487788591841,0,4
419.931967636076,237.487788591841,0,4
418.792118992697,237.487788591841,0,4
417.652270349318,237.487788591841,0,4
431.330454069864,238.560830096675,0,4
430.190605426485,238.560830096675,0,4
429.050756783106,238.560830096675,0,4
427.910908139727,238.560830096675,0,4
426.771059496348,238.560830096675,0,4
425.63121085297,238.560830096675,0,4
424.491362209591,238.560830096675,0,4
423.351513566212,238.560830096675,0,4
422.211664922833,238.560830096675,0,4
421.071816279455,238.560830096675,0,4
419.931967636076,238.560830096675,0,4
427.910908139727,239.633871601509,0,4
426.771059496348,239.633871601509,0,4
425.63121085297,239.633871601509,0,4
424.491362209591,239.633871601509,0,4
423.351513566212,239.633871601509,0,4
454.127426937439,194.56612839849,1,4
452.987578294061,194.56612839849,1,4
451.847729650682,194.56612839849,1,4
450.707881007303,194.56612839849,1,4
449.568032363924,194.56612839849,1,4
448.428183720545,194.56612839849,1,4
456.407124224197,195.639169903324,1,4
455.267275580818,195.639169903324,1,4
454.127426937439,195.639169903324,1,4
452.987578294061,195.639169903324,1,4
451.847729650682,195.639169903324,1,4
450.707881007303,195.639169903324,1,4
449.568032363924,195.639169903324,1,4
448.428183720545,195.639169903324,1,4
447.288335077167,195.639169903324,1,4
446.148486433788,195.639169903324,1,4
457.546972867576,196.712211408157,1,4
456.407124224197,196.712211408157,1,4
455.267275580818,196.712211408157,1,4
454.127426937439,196.712211408157,1,4
452.987578294061,196.712211408157,1,4
451.847729650682,196.712211408157,1,4
450.707881007303,196.712211408157,1,4
449.568032363924,196.712211408157,1,4
448.428183720545,196.712211408157,1,4
447.288335077167,196.712211408157,1,4
446.148486433788,196.712211408157,1,4
445.008637790409,196.712211408157,1,4
457.546972867576,197.785252912991,1,4
456.407124224197,197.785252912991,1,4
455.267275580818,197.785252912991,1,4
454.127426937439,197.785252912991,1,4
452.987578294061,197.785252912991,1,4
451.847729650682,197.785252912991,1,4
450.707881007303,197.785252912991,1,4
449.568032363924,197.785252912991,1,4
448.428183720545,197.785252912991,1,4
447.288335077167,197.785252912991,1,4
446.148486433788,197.785252912991,1,4
445.008637790409,197.785252912991,1,4
458.686821510955,198.858294417825,1,4
457.546972867576,198.858294417825,1,4
456.407124224197,198.858294417825,1,4
455.267275580818,198.858294417825,1,4
454.127426937439,198.858294417825,1,4
449.568032363924,198.858294417825,1,4
448.428183720545,198.858294417825,1,4
447.288335077167,198.858294417825,1,4
446.148486433788,198.858294417825,1,4
445.008637790409,198.858294417825,1,4
443.86878914703,198.858294417825,1,4
458.686821510955,199.931335922659,1,4
457.546972867576,199.931335922659,1,4
456.407124224197,199.931335922659,1,4
455.267275580818,199.931335922659,1,4
448.428183720545,199.931335922659,1,4
447.288335077167,199.931335922659,1,4
446.148486433788,199.931335922659,1,4
445.008637790409,199.931335922659,1,4
443.86878914703,199.931335922659,1,4
458.686821510955,201.004377427493,1,4
457.546972867576,201.004377427493,1,4
456.407124224197,201.004377427493,1,4
455.267275580818,201.004377427493,1,4
447.288335077167,201.004377427493,1,4
446.148486433788,201.004377427493,1,4
445.008637790409,201.004377427493,1,4
443.86878914703,201.004377427493,1,4
458.686821510955,202.077418932326,1,4
457.546972867576,202.077418932326,1,4
456.407124224197,202.077418932326,1,4
455.267275580818,202.077418932326,1,4
447.288335077167,202.077418932326,1,4
446.148486433788,202.077418932326,1,4
445.008637790409,202.077418932326,1,4
443.86878914703,202.077418932326,1,4
458.686821510955,203.15046043716,1,4
457.546972867576,203.15046043716,1,4
456.407124224197,203.15046043716,1,4
455.267275580818,203.15046043716,1,4
448.428183720545,203.15046043716,1,4
447.288335077167,203.15046043716,1,4
446.148486433788,203.15046043716,1,4
445.008637790409,203.15046043716,1,4
443.86878914703,203.15046043716,1,4
458.686821510955,204.223501941994,1,4
457.546972867576,204.223501941994,1,4
456.407124224197,204.223501941994,1,4
455.267275580818,204.223501941994,1,4
454.127426937439,204.223501941994,1,4
452.987578294061,204.223501941994,1,4
449.568032363924,204.223501941994,1,4
448.428183720545,204.223501941994,1,4
447.288335077167,204.223501941994,1,4
446.148486433788,204.223501941994,1,4
445.008637790409,204.223501941994,1,4
443.86878914703,204.223501941994,1,4
457.546972867576,205.296543446828,1,4
456.407124224197,205.296543446828,1,4
455.267275580818,205.296543446828,1,4
454.127426937439,205.296543446828,1,4
452.987578294061,205.296543446828,1,4
451.847729650682,205.296543446828,1,4
450.707881007303,205.296543446828,1,4
449.568032363924,205.296543446828,1,4
448.428183720545,205.296543446828,1,4
447.288335077167,205.296543446828,1,4
446.148486433788,205.296543446828,1,4
445.008637790409,205.296543446828,1,4
457.546972867576,206.369584951662,1,4
456.407124224197,206.369584951662,1,4
455.267275580818,206.369584951662,1,4
454.127426937439,206.369584951662,1,4
452.987578294061,206.369584951662,1,4
451.847729650682,206.369584951662,1,4
450.707881007303,206.369584951662,1,4
449.568032363924,206.369584951662,1,4
448.428183720545,206.369584951662,1,4
447.288335077167,206.369584951662,1,4
446.148486433788,206.369584951662,1,4
445.008637790409,206.369584951662,1,4
456.407124224197,207.442626456495,1,4
455.267275580818,207.442626456495,1,4
454.127426937439,207.442626456495,1,4
452.987578294061,207.442626456495,1,4
451.847729650682,207.442626456495,1,4
450.707881007303,207.442626456495,1,4
449.568032363924,207.442626456495,1,4
448.428183720545,207.442626456495,1,4
447.288335077167,207.442626456495,1,4
446.148486433788,207.442626456495,1,4
454.127426937439,208.515667961329,1,4
452.987578294061,208.515667961329,1,4
451.847729650682,208.515667961329,1,4
450.707881007303,208.515667961329,1,4
449.568032363924,208.515667961329,1,4
448.428183720545,208.515667961329,1,4
425.63121085297,213.880875485498,1,4
424.491362209591,213.880875485498,1,4
423.351513566212,213.880875485498,1,4
422.211664922833,213.880875485498,1,4
421.071816279455,213.880875485498,1,4
419.931967636076,213.880875485498,1,4
418.792118992697,213.880875485498,1,4
417.652270349318,213.880875485498,1,4
416.512421705939,213.880875485498,1,4
429.050756783106,214.953916990332,1,4
427.910908139727,214.953916990332,1,4
426.771059496348,214.953916990332,1,4
425.63121085297,214.953916990332,1,4
424.491362209591,214.953916990332,1,4
423.351513566212,214.953916990332,1,4
422.211664922833,214.953916990332,1,4
421.071816279455,214.953916990332,1,4
419.931967636076,214.953916990332,1,4
418.792118992697,214.953916990332,1,4
417.652270349318,214.953916990332,1,4
416.512421705939,214.953916990332,1,4
415.372573062561,214.953916990332,1,4
414.232724419182,214.953916990332,1,4
431.330454069864,216.026958495166,1,4
430.190605426485,216.026958495166,1,4
429.050756783106,216.026958495166,1,4
427.910908139727,216.026958495166,1,4
426.771059496348,216.026958495166,1,4
416.512421705939,216.026958495166,1,4
415.372573062561,216.026958495166,1,4
414.232724419182,216.026958495166,1,4
413.092875775803,216.026958495166,1,4
432.470302713242,217.099999999999,1,4
431.330454069864,217.099999999999,1,4
430.190605426485,217.099999999999,1,4
429.050756783106,217.099999999999,1,4
414.232724419182,217.099999999999,1,4
413.092875775803,217.099999999999,1,4
411.953027132424,217.099999999999,1,4
433.610151356621,218.173041504833,1,4
432.470302713242,218.173041504833,1,4
431.330454069864,218.173041504833,1,4
413.092875775803,218.173041504833,1,4
411.953027132424,218.173041504833,1,4
410.813178489045,218.173041504833,1,4
434.75,219.246083009667,1,4
433.610151356621,219.246083009667,1,4
432.470302713242,219.246083009667,1,4
411.953027132424,219.246083009667,1,4
410.813178489045,219.246083009667,1,4
409.673329845667,219.246083009667,1,4
435.889848643379,220.319124514501,1,4
434.75,220.319124514501,1,4
433.610151356621,220.319124514501,1,4
410.813178489045,220.319124514501,1,4
409.673329845667,220.319124514501,1,4
437.029697286758,221.392166019335,1,4
435.889848643379,221.392166019335,1,4
434.75,221.392166019335,1,4
410.813178489045,221.392166019335,1,4
409.673329845667,221.392166019335,1,4
408.533481202288,221.392166019335,1,4
437.029697286758,222.465207524168,1,4
435.889848643379,222.465207524168,1,4
409.673329845667,222.465207524168,1,4
408.533481202288,222.465207524168,1,4
438.169545930136,223.538249029002,1,4
437.029697286758,223.538249029002,1,4
409.673329845667,223.538249029002,1,4
408.533481202288,223.538249029002,1,4
438.169545930136,224.611290533836,1,4
437.029697286758,224.611290533836,1,4
409.673329845667,224.611290533836,1,4
408.533481202288,224.611290533836,1,4
439.309394573515,225.68433203867,1,4
438.169545930136,225.68433203867,1,4
437.029697286758,225.68433203867,1,4
409.673329845667,225.68433203867,1,4
408.533481202288,225.68433203867,1,4
439.309394573515,226.757373543504,1,4
438.169545930136,226.757373543504,1,4
409.673329845667,226.757373543504,1,4
408.533481202288,226.757373543504,1,4
439.309394573515,227.830415048337,1,4
438.169545930136,227.830415048337,1,4
409.673329845667,227.830415048337,1,4
408.533481202288,227.830415048337,1,4
439.309394573515,228.903456553171,1,4
438.169545930136,228.903456553171,1,4
409.673329845667,228.903456553171,1,4
408.533481202288,228.903456553171,1,4
439.309394573515,229.976498058005,1,4
438.169545930136,229.976498058005,1,4
410.813178489045,229.976498058005,1,4
409.673329845667,229.976498058005,1,4
439.309394573515,231.049539562839,1,4
438.169545930136,231.049539562839,1,4
410.813178489045,231.049539562839,1,4
409.673329845667,231.049539562839,1,4
439.309394573515,232.122581067673,1,4
438.169545930136,232.122581067673,1,4
411.953027132424,232.122581067673,1,4
410.813178489045,232.122581067673,1,4
438.169545930136,233.195622572506,1,4
437.029697286758,233.195622572506,1,4
411.953027132424,233.195622572506,1,4
410.813178489045,233.195622572506,1,4
438.169545930136,234.26866407734,1,4
437.029697286758,234.26866407734,1,4
413.092875775803,234.26866407734,1,4
411.953027132424,234.26866407734,1,4
438.169545930136,235.341705582174,1,4
437.029697286758,235.341705582174,1,4
435.889848643379,235.341705582174,1,4
414.232724419182,235.341705582174,1,4
413.092875775803,235.341705582174,1,4
411.953027132424,235.341705582174,1,4
437.029697286758,236.414747087008,1,4
435.889848643379,236.414747087008,1,4
434.75,236.414747087008,1,4
415.372573062561,236.414747087008,1,4
414.232724419182,236.414747087008,1,4
413.092875775803,236.414747087008,1,4
435.889848643379,237.487788591841,1,4
434.75,237.487788591841,1,4
433.610151356621,237.487788591841,1,4
416.512421705939,237.487788591841,1,4
415.372573062561,237.487788591841,1,4
414.232724419182,237.487788591841,1,4
434.75,238.560830096675,1,4
433.610151356621,238.560830096675,1,4
432.470302713242,238.560830096675,1,4
418.792118992697,238.560830096675,1,4
417.652270349318,238.560830096675,1,4
416.512421705939,238.560830096675,1,4
415.372573062561,238.560830096675,1,4
433.610151356621,239.633871601509,1,4
432.470302713242,239.633871601509,1,4
431.330454069864,239.633871601509,1,4
430.190605426485,239.633871601509,1,4
429.050756783106,239.633871601509,1,4
422.211664922833,239.633871601509,1,4
421.071816279455,239.633871601509,1,4
419.931967636076,239.633871601509,1,4
418.792118992697,239.633871601509,1,4
417.652270349318,239.633871601509,1,4
432.470302713242,240.706913106343,1,4
431.330454069864,240.706913106343,1,4
430.190605426485,240.706913106343,1,4
429.050756783106,240.706913106343,1,4
427.910908139727,240.706913106343,1,4
426.771059496348,240.706913106343,1,4
425.63121085297,240.706913106343,1,4
424.491362209591,240.706913106343,1,4
423.351513566212,240.706913106343,1,4
422.211664922833,240.706913106343,1,4
421.071816279455,240.706913106343,1,4
419.931967636076,240.706913106343,1,4
429.050756783106,241.779954611177,1,4
427.910908139727,241.779954611177,1,4
426.771059496348,241.779954611177,1,4
425.63121085297,241.779954611177,1,4
424.491362209591,241.779954611177,1,4
423.351513566212,241.779954611177,1,4
422.211664922833,241.779954611177,1,4
347.244101102682,237.706712981459,0,6
345.522050551341,237.706712981459,0,6
348.966151654023,242.345833350856,0,6
347.244101102682,242.345833350856,0,6
345.522050551341,242.345833350856,0,6
343.8,242.345833350856,0,6
342.077949448659,242.345833350856,0,6
350.688202205365,246.984953720253,0,6
348.966151654023,246.984953720253,0,6
347.244101102682,246.984953720253,0,6
345.522050551341,246.984953720253,0,6
343.8,246.984953720253,0,6
342.077949448659,246.984953720253,0,6
352.410252756706,251.624074089649,0,6
350.688202205365,251.624074089649,0,6
348.966151654023,251.624074089649,0,6
347.244101102682,251.624074089649,0,6
345.522050551341,251.624074089649,0,6
343.8,251.624074089649,0,6
342.077949448659,251.624074089649,0,6
